name,@lat,@lon,type
Rodeway Inn Regalodge,34.1422536,-118.256451,motel
Residence Inn by Mariott Lancaster Palmdale,34.6979166,-118.1464085,hotel
Moxy San Diego Downtown/Gaslamp Quarter,32.7141267,-117.1589772,hotel
Fairfield Inn & Suites Palmdale West,34.608577,-118.150503,hotel
TownePlace Suites Tehachapi,35.1450976,-118.4497992,hotel
The Portal Motel,36.60286,-118.0623245,motel
Mount Whitney Motel,36.60729,-118.0645307,motel
Mt. Williamson Motel,36.7982952,-118.1974541,motel
The Landsby,34.5957636,-120.1428329,hotel
Ballard Inn & Gathering Table,34.6355897,-120.1150857,hotel
Hampton Inn & Suites Buellton/Santa Ynez Valley,34.6180425,-120.1871389,hotel
Quality Inn Buellton,34.6188778,-120.1898171,hotel
Svendsgaard's Danish Lodge Americas Best Value Inn,34.5964182,-120.137436,hotel
Fess Parker Wine Country Inn,34.664792,-120.1146921,hotel
Great Wolf Lodge,37.7851496,-121.263176,hotel
1880 Union Hotel,34.7438632,-120.2803485,hotel
Milliken Creek Inn,38.3152542,-122.276504,hotel
The George,38.2935025,-122.2859348,hotel
Emerald Iguana Inn,34.4535408,-119.24834,hotel
Motel 6,33.8399225,-118.2607828,motel
Fairfield by Marriott,36.8627883,-121.404312,hotel
Oyo Hotel,38.2744324,-122.6718121,hotel
El Dorado Motel,38.002005,-121.8946769,motel
Hilton Garden Inn,32.812128,-117.1158586,hotel
Hotel Trio Healdsburg,38.6257564,-122.8748655,hotel
Seaside Laguna Inn & Suites,33.5295091,-117.7726492,hotel
Econo Lodge,34.8377691,-114.6037512,motel
Rodeway Inn & Suites,34.8382003,-114.6098781,motel
Residence Inn Long Beach,33.8040651,-118.145061,hotel
SCP Seven4One,33.5371565,-117.7795837,hotel
Homewood Suites by Hilton Pleasant Hill Concord,37.9615485,-122.0544713,hotel
Laguna Surf Lodge by SCP Hotels,33.5363576,-117.7791859,hotel
Hampton Inn Riverside Downtown,33.9852374,-117.3742271,hotel
Main Street Motel,32.6882333,-117.1185393,motel
Cambria Hotel Napa Valley,38.287255,-122.274414,hotel
Central Inn,33.9572309,-118.2567891,motel
Bays Inn,38.0959777,-122.2292566,hotel
,38.0994592,-122.229267,hotel
"Motel 6 Concord, CA",37.9692887,-122.0087444,motel
"Americas Best Value Inn Concord, CA",37.9708544,-122.010892,motel
Days Inn by Wyndham Riverside Tyler Mall,33.9098874,-117.4663326,hotel
RiverPointe Napa Valley,38.311057,-122.27877,hotel
Hampton Inn & Suites Buena Park,33.8739524,-118.0058721,hotel
Sail In Motel,38.9439689,-119.9834536,motel
Residence Inn San Francisco Airport Millbrae Station,37.6012059,-122.3842669,hotel
Budget Inn,37.9115314,-122.3092027,motel
Cambria Hotel Calabasas,34.1458787,-118.6971601,hotel
Motel 6,37.5261587,-122.2672559,motel
Delux Inn,37.6827442,-122.096277,motel
Comfort Inn Cordelia,38.221292,-122.12525,hotel
Edgewater Inn,36.6039555,-119.4689884,motel
,36.6036429,-119.4693539,motel
,41.9565035,-124.201994,hotel
,41.9564836,-124.2023461,hotel
,41.9558578,-124.2024468,hotel
,41.9558672,-124.2027059,hotel
Vespera Resort on Pismo Beach,35.1382529,-120.6419724,hotel
,34.6058175,-120.1088993,hotel
Residence Inn,34.2640976,-119.266463,hotel
Value Inn & Suites,40.5987058,-122.3842679,motel
Motel 6,32.7556195,-117.0484062,motel
Park Inn by Radisson,37.3174944,-121.8282231,hotel
citizenM Los Angeles Downtown,34.0491869,-118.248429,hotel
Hampton Inn Vallejo,38.143649,-122.233906,hotel
Red Roof Inn & Suites Vallejo,38.1270934,-122.2288504,hotel
Country Inn & Suites San Jose International Airport,37.3627495,-121.9051947,hotel
Le Méridien Pasadena Arcadia,34.1393478,-118.0366303,hotel
Residence Inn,34.2140486,-119.0306912,hotel
SpringHill Suites,36.8365274,-119.7781197,hotel
Fairfield Inn & Suites,36.7641807,-119.7204814,hotel
"HOTEL PASEO, Autograph Collection",33.7185321,-116.3797934,hotel
Fairfield Inn & Suites,37.6502701,-122.4039007,hotel
Fairfield Inn & Suites,38.5903856,-121.2862829,hotel
Courtyard Fresno Clovis,36.8080236,-119.6894874,hotel
Hotel Joaquin,33.5471855,-117.7975794,hotel
Hampton Inn & Suites,32.6513483,-116.9587696,hotel
AC Hotel by Marriott Los Angeles South Bay,33.9265667,-118.3864522,hotel
Four Points by Sheraton Santa Cruz Scotts Valley,37.054094,-122.0120681,hotel
Towneplace Suites by Marriott Ontario Chino Hills,33.9651509,-117.6888349,hotel
SpringHill Suites Newark Fremont,37.5255788,-121.9967015,hotel
Fairfield Inn & Suites San Diego North/San Marcos,33.1403291,-117.1655715,hotel
TownePlace Suites/Courtyard Marriott LAX Hawthorne,33.9173531,-118.3540168,hotel
Courtyard,36.8113459,-119.786592,hotel
Fairfield Inn & Suites,35.4385739,-119.0757609,hotel
Residence Inn,38.5912117,-121.2847812,hotel
Country Inn & Suites by Radisson,37.7018058,-121.0746401,hotel
SpringHill Suites,38.931077,-121.0575547,hotel
SpringHill Suites,33.8504433,-117.5356739,hotel
TownePlace Suites,37.2854284,-120.4522356,hotel
Fairfield Inn & Suites,32.7666732,-115.5337969,hotel
Fairfield Inn & Suites,33.784452,-116.3565259,hotel
TownePlace Suites,35.3874866,-119.0941933,hotel
Residence Inn,36.3313331,-119.39264,hotel
TownePlace Suites El Centro,32.766276,-115.5344893,hotel
Fairfield Inn & Suites Visalia Tulare,36.2231816,-119.3319049,hotel
Holiday Inn Express & Suites Solana Beach-del Mar,32.9839381,-117.2705981,hotel
Hyatt Place,37.5241376,-121.9933086,hotel
Travel Inn & Suites Victorville,34.5244705,-117.3055099,motel
Crescent Bay Inn,33.5486737,-117.80152,motel
Art Hotel,33.5490746,-117.8012605,hotel
Extended Studio Stay Hotel,34.4735984,-117.3411305,hotel
Budget Inn,34.50811,-117.3270319,motel
Rodeway Inn,34.5284669,-117.3199874,motel
Bluewater Seaside,32.8293432,-117.280096,hotel
Hilton Irvine/Orange County Airport,33.6746809,-117.8608226,hotel
Motel 6,38.5546015,-121.4105825,motel
Super 8 by Wyndham Ukiah,39.1451723,-123.1976059,motel
Days Inn by Wyndham Ukiah,39.1599423,-123.2096428,hotel
Hampton Inn Ukiah,39.133415,-123.1994489,hotel
Voll Motel,39.1557269,-123.2088684,motel
Hampton Inn & Suites,34.1058396,-117.5505214,hotel
Hilton Garden Inn,32.7584473,-117.1981129,hotel
Hampton Inn & Suites,34.9802266,-120.4345421,hotel
Shasta Lake Motel,40.8870949,-122.3854864,motel
Hampton by Hilton,36.8954687,-121.7785573,hotel
Tru,37.8122567,-121.2926071,hotel
E-Z 8 Motel San Jose II,37.3756252,-121.9185562,motel
,37.1015548,-119.3163189,motel
,37.1013092,-119.3162995,motel
,34.2491821,-118.604619,hotel
Maple Courtyard,34.1066481,-117.744517,motel
,34.1077035,-117.7406468,motel
DoubleTree by Hilton Claremont,34.1078145,-117.7238448,hotel
Best Western Plus Anaheim Orange County Hotel,33.8614122,-117.8722023,hotel
Best Western Plus,32.977769,-115.5153543,hotel
Suburban Studios,35.6221795,-117.664951,hotel
Motel 6,33.6865799,-117.9180635,motel
Vagabond Inn,33.6876383,-117.9209909,motel
Motel 6,34.0805041,-117.7177434,motel
Courtyard,33.7071594,-117.9203588,hotel
Hometown Inn,34.2412762,-118.4682098,motel
Midtown Inn,34.236559,-118.4682964,motel
Hill Crest Inn,34.2360636,-118.468302,motel
DoubleTree,33.877132,-117.879164,hotel
,34.042166,-118.2918729,motel
DoubleTree by Hilton Hotel Golf Resort Palm Springs,33.8432415,-116.47779,hotel
Villa Mykonos,33.7911624,-116.4823167,hotel
Ramada Modesto Yosemite Area,37.6664049,-120.994912,hotel
Sonoma Coast Villa,38.3314041,-122.9603898,hotel
Home2 Suites,33.7649788,-117.9196602,hotel
Howard Johnson,33.8085252,-117.8330624,hotel
Squaw Valley Motel,36.7408456,-119.2463685,motel
Thatcher Hotel,38.9728605,-123.1162046,hotel
Wine Valley Inn & Cottages,34.5949954,-120.1432347,hotel
The Village at Highlands Ranch,40.3615607,-121.4948251,motel
Fairfield Inn & Suites,34.680479,-118.1668586,hotel
Best Western Moreno Hotel & Suites,33.9412305,-117.229385,hotel
Knights Inn Madera,36.975587,-120.0785551,motel
Miller's Landing Resort,37.2980194,-119.5364779,hotel
South Fork Motel,37.2299697,-119.49604,motel
Sierra Mountain Lodge - Yosemite,37.4034647,-119.7306792,hotel
Sierra Blue Suites,34.2424281,-116.9146783,hotel
Yosemite Gateway Motel,37.956294,-119.1186515,motel
Best Western San Diego/Miramar Hotel,32.8922528,-117.118854,hotel
,37.6086681,-122.0673494,motel
Yaamava Resort Hotel,34.1506967,-117.2282325,hotel
Hilton Garden Inn Fremont Milpitas,37.494445,-121.93158,hotel
June Lake Villager,37.779695,-119.075797,motel
Budget Host Inn,33.6095602,-114.6087328,motel
Red Roof Inn,33.6096176,-114.6062494,hotel
Clarion,33.6096591,-114.6072787,hotel
Econo Lodge,33.6105364,-114.6070471,motel
Bella Vista Bed & Breakfast Inc.,38.7906417,-120.8881808,hotel
Coloma Cottages,38.7992283,-120.8858601,hotel
Eden Vale Inn,38.7513452,-120.9364336,hotel
GlenMorey Country House Bed and Breakfast Inn,38.728886,-120.8049161,hotel
Lucinda's Country Inn,38.6107735,-120.6902875,hotel
North Canyon Inn Bed & Breakfast,38.7603283,-120.7018145,hotel
Rock Creek Inn,38.9071379,-120.84456,hotel
The Seasons | Bed & Breakfast,38.7327331,-120.799222,hotel
The Villa Agave,38.7587874,-120.9329133,hotel
Best Inn and Suites,32.8024445,-116.9374424,motel
California Inn,34.8956873,-117.0046314,hotel
,34.3773388,-118.525952,hotel
Days Inn by Wyndham Novato/San Francisco,38.1332297,-122.5648772,hotel
Springhill Suites,33.6289791,-117.7183471,hotel
,37.7245743,-122.2418361,hotel
Holiday Inn Express & Suites Chico,39.7283633,-121.7991531,hotel
Hollywood Hills Hotel,34.1057912,-118.3415327,hotel
The Grove at Dawn Ranch,38.501852,-123.0052986,hotel
Marinwood Inn & Suites,38.0574802,-122.5318133,hotel
Brawley Inn,32.9792409,-115.5516633,hotel
Vintage Lakeside Inn,34.2447181,-116.9059538,hotel
Oak Motel,37.4071287,-122.1196367,motel
Hyatt Regency,34.1552159,-118.8254104,hotel
Wigwam Motel,34.1073197,-117.3500126,motel
"The Fin Hotel, Tapestry Collection by Hilton",33.1940123,-117.3782809,hotel
Holiday Inn Express Hotel & Suites Twentynine Palms,34.1350162,-116.0798619,hotel
Best Western Gardens Hotel,34.1344259,-116.1032395,hotel
Residence Inn Chatsworth,34.2492487,-118.5809125,hotel
La Quinta Inn,32.9504353,-117.1063636,hotel
Holiday Inn Express Visalia - Sequoia Gateway Area,36.3245362,-119.3537596,hotel
Homewood Suites by Hilton Irvine John Wayne Airport,33.6952536,-117.8523417,hotel
Broadway Motel,40.7902588,-124.1787409,motel
Palm Motel,41.2898453,-124.0590739,motel
Westward Inn,41.7635827,-124.1958455,motel
Best Western Plus Bayshore Inn,40.7755098,-124.1916465,hotel
Discovery Inn,40.7828338,-124.1845738,motel
Toscana At Rancho Del Rey,32.6413959,-117.0087815,hotel
Best Western Plus Humboldt House Inn,40.1020699,-123.7941839,motel
Lone Pine Motel,40.0980035,-123.7955444,motel
Garberville Motel,40.0975277,-123.7956904,motel
America's Best Value Inn,34.1062304,-117.3777302,motel
,34.1608557,-117.3336782,hotel
Anaheim National Inn,33.8316627,-117.9841184,motel
Budget Inn Motel,33.7265783,-116.2285763,motel
Trixie Motel,33.8433414,-116.5479436,motel
The Tides Inn,33.545188,-117.7911208,hotel
Staybridge Suites Irvine - John Wayne Airport,33.7034691,-117.8414667,hotel
Homewood Suites by Hilton Livermore,37.6984118,-121.8378165,hotel
Residence Inn by Marriott Livermore,37.6976668,-121.8381636,hotel
Holiday Inn Express & Suites Ridgecrest - China Lake,35.6392874,-117.6686214,hotel
Fairfield Inn & Suites Menifee,33.6831254,-117.1791412,hotel
Hampton Inn & Suites,33.9364445,-117.274204,hotel
Geyserville Inn,38.7137884,-122.9151881,hotel
L & M Motel,38.6044729,-122.866376,motel
Fairview Inn & Suites,38.6044762,-122.8669546,motel
Holiday Inn Express,33.8212484,-117.9939834,hotel
Baechtel Creek Inn,39.3943399,-123.3502162,hotel
Vantaggio Suites Extended Stays,32.747966,-117.1565831,hotel
Palm Motel,34.0154072,-118.4760437,motel
Best value inn,35.0583287,-118.1751568,motel
Best Western Plus Taft Inn,35.1404271,-119.4616726,hotel
Comfort Inn,33.6269991,-117.7237159,hotel
Best Western Marina State Beach,36.6998516,-121.8043736,motel
Best Western Paradise Hotel,39.7464802,-121.6083882,hotel
Goodman House Bed & Breakfast,39.7409507,-121.847369,hotel
Hotel James,39.7709617,-121.8764388,hotel
Pacific Motel,39.3527847,-121.6872485,hotel
Regency Inn,39.7576763,-121.8619049,hotel
Auberge du Soleil,38.493498,-122.4060232,hotel
Candlelight Inn Napa Valley,38.3034249,-122.3114001,hotel
Super 8 by Wyndham Oroville,39.5072388,-121.5707311,motel
Villa Court Inn Oroville,39.5070468,-121.5694682,motel
Hyatt Centric Downtown Sacramento,38.5795361,-121.498551,hotel
Best Western Orchard Inn,37.5386227,-120.8923032,hotel
Wine Way Inn,38.5747954,-122.5799758,hotel
The Inn on First,38.2978796,-122.2950363,hotel
Stahlecker House Inn,38.303119,-122.3108616,hotel
Rancho Caymus Inn,38.4600611,-122.4212434,hotel
Petit Logis Inn,38.4024308,-122.3615648,hotel
Arbor Guest House,38.3061426,-122.2968171,hotel
Lincoln Park Motel,34.0694209,-118.2006843,motel
Bel Abri Napa Valley Inn,38.2971081,-122.3006415,hotel
Blackbird Inn and Finch Guest House,38.2972036,-122.2932139,hotel
Brannan Cottage Inn,38.5819939,-122.5773248,hotel
Cabernet House,38.2998566,-122.293393,hotel
Cedar Gables,38.2932025,-122.2846955,hotel
Churchill Manor,38.2930434,-122.2844425,hotel
El Bonita Motel,38.4948982,-122.4574693,motel
Embrace Calistoga,38.5760339,-122.5806519,hotel
Holiday Inn Express & Suites - Palm Desert - Millennium,33.7840626,-116.3575758,hotel
The Inn at Deep Canyon,33.7204082,-116.3656278,hotel
Strawberry Inn,38.1996257,-120.0044733,hotel
,38.5825235,-121.4913425,motel
Residence Inn,33.9189077,-117.882288,hotel
Alura Inn,37.3718688,-121.8931212,hotel
Best Western Plus Forest Park Inn,37.0218835,-121.570827,hotel
Sonesta ES Suites San Jose Airport,37.3724615,-121.9111716,hotel
Jackson Rancheria Casino Resort Hotel,38.3865098,-120.732181,hotel
The Empyrean Towers,37.8027493,-122.2688607,hotel
Staybridge Suites,33.9563112,-117.5563655,hotel
Residence Inn,33.8718816,-117.5426521,hotel
,39.0388789,-122.4208737,hotel
Homewood Suites by Hilton San Bernardino,34.0677123,-117.2667096,hotel
Hotel Kabuki,37.7853976,-122.4284853,hotel
Hampton Inn Riverside March Air Reserve Base,33.8889344,-117.2731785,hotel
Mesa Motel,33.6545619,-117.9196167,motel
Hampton Inn & Suites Marina,36.6948813,-121.8030057,hotel
Quality Inn Auburn,38.9274699,-121.055525,hotel
,38.9274161,-121.0548727,hotel
,38.9273,-121.0550001,hotel
Hilton Garden Inn Pomona,34.0349245,-117.7606666,hotel
Best Western Plus,37.9776444,-120.3326345,hotel
Homewood Suites by Hilton Fairfield-Napa Valley Area,38.2201958,-122.1371735,hotel
The Lost Whale Inn,41.1228176,-124.1568166,hotel
The Inn at Occidental,38.4072428,-122.9464798,hotel
,38.3888757,-122.814363,hotel
,38.3390671,-123.0476454,hotel
Quality Inn,37.6589995,-122.0736277,hotel
Travel Inn,37.8259537,-122.2630261,motel
Motor Inn,37.8257861,-122.2626517,motel
Value Inn,37.8252687,-122.2603079,motel
The Grove Motel,39.5900061,-122.1955819,motel
Lundy Lake Resort,38.0275268,-119.2404936,hotel
Sonesta ES Suites,33.850401,-118.3461162,hotel
Westlake Village Inn & Spa,34.1489679,-118.816704,hotel
National 9 Inn,39.1410328,-123.2053322,hotel
The Estate Yountville,38.4000262,-122.3602424,hotel
Napa Valley Lodge,38.407061,-122.3682817,hotel
Landmark Inn,35.260092,-116.6909173,hotel
Everhome Suites,33.8339395,-117.5318788,hotel
Marriott,34.0617187,-117.4375965,hotel
La Quinta Inn,34.0625018,-117.4391658,hotel
Patrick Creek Lodge,41.8751914,-123.844615,motel
Holiday Motel,34.0140209,-118.4791149,motel
Shasta Inn,41.3033525,-122.308432,hotel
Best Western Santee Lodge,32.8392357,-116.966574,hotel
Residence Inn Fairfield Napa,38.2196032,-122.1404704,hotel
Hyatt House,38.3938144,-121.9547608,hotel
Town and Country Resort Lobby,32.7629444,-117.1677955,hotel
Holiday Inn Express & Suites,38.2419335,-122.038332,hotel
Extended Stay America,39.191197,-123.2064012,hotel
Beesley's Cottages,39.2399918,-120.0549367,motel
Hampton Inn Needles,34.8482709,-114.6158752,hotel
Hampton Inn Stockton,37.9058155,-121.2194438,hotel
Hampton Inn Morro Bay,35.3808543,-120.8566439,hotel
Hampton Inn & Suites Santa Rosa Sonoma Wine Country,38.4824859,-122.7396217,hotel
Arrive Hotel,33.8444279,-116.5471312,hotel
Arrive Hotel,33.8438066,-116.5471303,hotel
Descanso Resort - A Gay Men's Resort,33.8418846,-116.5449253,hotel
Bishop Village Motel,37.3651574,-118.3967779,motel
Double Eagle Resort and Spa,37.7638107,-119.117192,hotel
Relax Inn,41.7205969,-122.6388147,motel
Occidental Lodge,38.4061333,-122.9483283,hotel
Tamarack Beach Resort,33.1547125,-117.3502381,hotel
Oakmont of Fresno,36.8195312,-119.8666986,hotel
Noyo Harbor Inn,39.424597,-123.8028802,hotel
Econo Lodge San Bernardino I-215,34.1106344,-117.3015129,motel
Rodeway Inn Ontario Mills Mall,34.0643444,-117.5628389,motel
Country Inn Banning,33.9250112,-116.8665199,hotel
Springhill Suites Burbank Downtown,34.177427,-118.3045437,hotel
Ayres Hotel Vista / Carlsbad,33.1322335,-117.2242256,hotel
Best Western Liberty Inn,35.7914924,-119.2500507,hotel
,32.9402264,-116.8719921,hotel
,34.1348557,-117.4019679,hotel
Holiday Inn Express & Suites Corona,33.8686423,-117.5458234,hotel
King Frederik Inn,34.5956891,-120.1410641,hotel
Home2 Suites,33.81047,-117.5058987,hotel
Extended Stay America,33.9856991,-117.7108353,hotel
Fairfield Inn & Suites,33.9869555,-117.7058842,hotel
Ayres Hotel Chino Hills,33.9786262,-117.7006645,hotel
Rest Haven Motel,34.0114352,-118.4809557,motel
Santa Monica Motel,34.0105607,-118.4815446,motel
La Quinta Inn & Suites,34.0186195,-117.0956137,hotel
Residence Inn,32.6292567,-116.9694269,hotel
Lüm Hotel,33.9449337,-118.342033,hotel
Hampton by Hilton,36.7634721,-119.720288,hotel
Holiday Inn Express,32.6770433,-117.0878991,hotel
"Motel 6 Anderson, CA - Redding Airport",40.4541663,-122.291136,hotel
Gold Pan Lodge,39.9396502,-120.9506751,hotel
Klamath Motor Lodge,41.7215392,-122.6399274,hotel
"Maison Fleurie, A Four Sisters Inn",38.4026073,-122.361499,hotel
Home2 Suites by Hilton San Francisco Airport North,37.6570495,-122.3995598,hotel
The Lodge at Bodega Bay,38.3179047,-123.032743,hotel
Best Western Heritage Inn,37.9615319,-121.9856845,hotel
Hampton Inn & Suites Pittsburg,38.0136234,-121.8698442,hotel
Mother Lodge,38.7308394,-120.7587966,motel
Sunset Summit,38.808166,-121.27503,hotel
The Greens on Del Paso Blvd,38.607203,-121.4561169,hotel
Holiday Inn Sacramento Rancho Cordova,38.6090804,-121.267534,hotel
"California Inn & Suites, Rancho Cordova - Sacramento",38.5931409,-121.2862954,hotel
Hampton Inn - Rancho Cordova,38.5909989,-121.2856805,hotel
Hyatt Place Sacramento/Rancho Cordova,38.5893895,-121.285897,hotel
Extended Stay America,38.5887801,-121.2880205,hotel
Best Western Plus,38.5887714,-121.2890862,hotel
Best Western Stagecoach Inn,38.7553728,-120.5987042,hotel
Americas Best Value Inn & Suites Clearlake Wine Country,38.9662065,-122.6529774,hotel
Anchorage Inn Lakeport,39.0480041,-122.9146287,hotel
La Quinta Inn & Suites Manteca - Ripon,37.7535969,-121.1413482,hotel
Modesto Hotel CA,37.6702842,-121.0363315,hotel
Comfort Inn,37.6062729,-122.0632144,hotel
Vagabond Inn - Oxnard,34.2139048,-119.1776871,hotel
Quality Inn & Suites Camarillo-Oxnard,34.2203514,-119.0955467,hotel
SureStay,34.2202752,-119.0666886,hotel
Holiday Inn Express Port Hueneme,34.1471691,-119.1962836,hotel
Comfort Inn & Suites Ventura Beach,34.2680584,-119.2727917,hotel
Hampton Inn Channel Islands Harbor,34.1705989,-119.2257633,hotel
Red Roof Inn Lompoc,34.6386037,-120.4457738,hotel
Hilton Garden Inn Lompoc,34.6575422,-120.4589503,hotel
Econo Lodge Moreno Valley,33.9395659,-117.2368486,motel
Comfort Inn & Suites,34.0678105,-117.3090757,hotel
Rio Inn Motel,34.0669374,-117.3143004,hotel
Americas Best Value Inn Calimesa,33.9998484,-117.0617613,motel
Hampton Inn & Suites San Bernardino,34.0678647,-117.2659728,hotel
"Motel 6 San Bernardino, CA - South",34.0621758,-117.2858153,motel
Valley Motel,34.1292729,-117.3142505,hotel
Quality Inn Ontario Airport Convention Center,34.0687078,-117.6100642,hotel
Comfort Inn & Suites Near Ontario Airport,34.0705333,-117.5782777,hotel
"Motel 6 Ontario, CA - Airport",34.0771338,-117.6207705,motel
Rodeway Inn Beaumont 1-10,33.928907,-116.9641575,motel
Mountain View Motel,33.9299022,-116.9594735,hotel
MHS Vending/Bathroom Courtyard,37.4499466,-121.901551,hotel
"Motel 6 Camarillo, CA",34.2186637,-119.0489257,hotel
Holiday Inn Express Simi Valley,34.2807939,-118.7607824,hotel
Hilton Garden Inn Oxnard/Camarillo,34.2212899,-119.144215,hotel
Homewood Suites by Hilton Oxnard/Camarillo,34.2202409,-119.1437456,hotel
Home2 Suites by Hilton Los Angeles Montebello,34.0298522,-118.1300184,hotel
Holiday Inn El Monte,34.0792136,-118.0550252,hotel
Hampton Inn & Suites Imperial Beach San Diego,32.5835134,-117.1168269,hotel
Super 8 by Wyndham Selma/Fresno Area,36.5772523,-119.6267525,motel
Best Western Colonial Inn,36.5748552,-119.6265815,hotel
Holiday Inn Express & Suites Dinuba West,36.5424752,-119.3958321,hotel
Best Western Americana,36.5335971,-119.3943991,hotel
Homewood Suites by Hilton Palm Desert,33.7777596,-116.3566364,hotel
The Cole powered by Sonder,33.8506484,-116.5505639,hotel
Holiday Inn Express Delano Hwy 99,35.7876883,-119.2484135,hotel
Travelodge Indio,33.7065038,-116.2581676,hotel
Holiday Inn Express & Suites Indio - Coachella Valley,33.7252582,-116.1986562,hotel
Hampton Inn & Suites Indio,33.7404444,-116.2258562,hotel
Super 8 by Wyndham Indio,33.7107532,-116.2371098,hotel
Travel Inn,32.9783245,-115.5473258,hotel
Days Inn by Wyndham Brawley,32.9779442,-115.5517125,hotel
Hyatt Place Fresno,36.8431953,-119.7841097,hotel
Townhouse Inn & Suites Brawley,32.9789382,-115.5406806,hotel
Americas Best Value Inn Westmorland,33.0378369,-115.6253883,hotel
Extended Stay America - Bakersfield - Fresno,36.8407061,-119.7830394,hotel
Sequoia Inn,36.3224863,-119.6705558,hotel
Home2 Suites by Hilton Hanford Lemoore,36.3198126,-119.670675,hotel
Best Western Inn & Suites Lemoore,36.3002042,-119.7699602,hotel
Hillstone Inn,36.2244911,-119.3357493,hotel
Wyndham Garden Fresno Yosemite Airport,36.770651,-119.7242158,hotel
Homewood Suites by Hilton Fresno Airport/Clovis,36.8021825,-119.6992292,hotel
Homewood Suites by Hilton Fresno,36.8365114,-119.7774362,hotel
Ramada Fresno North,36.8100389,-119.7831712,hotel
Hilton Garden Inn Clovis,36.8077216,-119.7207247,hotel
Hampton Inn & Suites Clovis-Airport North,36.8019554,-119.6984099,hotel
Home2 Suites by Hilton Clovis Fresno Airport,36.802897,-119.6992392,hotel
Palm Tree Inn,36.0738761,-119.0381964,hotel
Motel 6 Porterville,36.0727362,-119.0380394,motel
Hyatt Place Bakersfield,35.3575281,-119.0913449,hotel
Home2 Suites by Hilton Bakersfield,35.3673719,-119.0943027,hotel
Travelodge,33.6079805,-114.6073158,hotel
Home2 Suites by Hilton Atascadero,35.514777,-120.6994343,hotel
Magnuson Hotel Blythe,33.6114592,-114.5746478,hotel
Homewood Suites by Hilton Los Angeles Redondo Beach,33.8916943,-118.3638129,hotel
Twin Towers Motel,33.927842,-118.378085,motel
South Coast Winery Resort & Spa,33.5336381,-117.0520619,hotel
,33.7190157,-117.1877315,motel
,33.7194309,-117.1875868,motel
,33.71944,-117.1873018,motel
Ayres Hotel Corona East,33.888216,-117.5165424,hotel
Motel 6,34.2814367,-118.7607228,motel
Crossroads Inn,38.5964817,-121.5051069,hotel
Chula Vista Inn,32.6159346,-117.0841169,hotel
Courtyard,33.206617,-117.310794,hotel
,37.4762168,-120.8506753,hotel
Hampton,33.0275529,-117.2738811,hotel
Palomar Inn,32.603786,-117.0885041,hotel
SureStay Plus Hotel,32.6212159,-117.0861678,hotel
Home2 Suites by Hilton Turlock,37.4755943,-120.8515527,hotel
,36.2000227,-119.1011533,hotel
,36.2009631,-119.1014718,hotel
Holiday Inn Express Suites,40.9683209,-124.110653,hotel
Aqua Soleil Hotel,33.9427211,-116.5006996,hotel
Agua Caliente Resort Casino Spa Rancho Mirage Hotel,33.8147308,-116.40911,hotel
The Twist,33.8375378,-116.5474037,hotel
The Parker Palm Springs,33.795902,-116.5004577,hotel
Welk Resort Palm Springs - Desert Oasis,33.7929051,-116.4683464,hotel
V Palm Springs,33.8007115,-116.5442183,hotel
Caliente Tropics,33.8006666,-116.5429747,hotel
Ace Hotel & Swim Club,33.8006679,-116.5402358,hotel
Ocotillo Lodge,33.8006994,-116.5359349,hotel
Travelodge,33.8006599,-116.5336763,hotel
CCBC Resort Hotel,33.7796494,-116.4690011,hotel
Echo Chalet Rental Cabin,38.8337633,-120.0457519,motel
Holiday Inn Express & Suites Ontario - Chino Hills by IHG,33.9660754,-117.6897518,hotel
Best Motel,34.0568978,-118.3471998,motel
"Hollywood Volume, a Tribute Portfolio Hotel",34.0995001,-118.3318752,hotel
Thompson,34.0989445,-118.331364,hotel
The Sun Rose West Hollywood,34.0948208,-118.3734987,hotel
Hollywood Walk of Fame Hotel,34.1045104,-118.3262659,hotel
Victory Motel Inn,34.1615695,-118.3012876,hotel
Portofino Inn Burbank,34.1726222,-118.3168621,hotel
Providencia Motel,34.1762418,-118.3045752,motel
El Patio Inn,34.1392976,-118.3811384,hotel
Park Motel,34.145879,-118.4159393,motel
East West Suites,34.1552304,-118.4714998,motel
Tokyo Princess Inn,34.1609549,-118.5134837,hotel
Best Western,34.1678522,-118.6032984,hotel
Holiday Inn Express,34.167769,-118.6196863,hotel
SureStay,38.1247347,-122.2298919,hotel
Dixie Hollywood Hotel,34.1013619,-118.3078069,motel
Harvard House Motel,34.1021589,-118.3052512,motel
Hollywood Premiere Motel,34.1020661,-118.3068806,motel
Hollywood Inn Express North,34.1020453,-118.3017059,motel
Hilton Garden Inn,36.3282502,-119.3887683,hotel
Ramada Chatsworth,34.2567929,-118.5964805,hotel
COVA Hotel,37.7840409,-122.4171182,hotel
Post Hotel,37.7877114,-122.4114043,hotel
Valley Inn,34.2631079,-118.46857,hotel
Thomas Motel,34.2990491,-118.4597375,motel
Plaza Hotel,33.8307057,-118.3139672,hotel
,33.9735172,-118.1227517,hotel
citizenM Menlo Park,37.4822723,-122.1666182,hotel
TownePlace Suites,35.2503403,-120.6802129,hotel
Lazy J Ranch Motel,36.4125135,-118.933972,motel
Alexandria Motel,34.0688072,-118.2975692,motel
